,Time,Miliseconds,Battery,Light,Temperature,Humidity,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,PM 1.0,PM 2.5,PM 10.0
4287,0,746,36,331,25.84,37.84,48.69,100.86,320.00,1681.00,3,4,6
4288,0,746,36,331,25.82,37.86,48.66,100.86,320.00,1681.00,3,4,6
4289,0,746,36,331,25.81,37.91,49.47,100.86,320.00,1681.00,3,4,6
4290,0,746,36,331,25.82,37.87,48.72,100.86,320.00,1681.00,3,4,6
4291,0,746,36,331,25.81,37.86,50.08,100.86,320.00,1681.00,none,none,none
4292,0,3206,36,331,25.82,37.87,49.27,100.87,320.00,1681.00,none,none,none
4293,0,747,36,331,25.81,37.91,48.98,100.87,320.00,1681.00,none,none,none
4294,0,745,36,331,25.85,37.86,48.46,100.87,320.00,1681.00,none,none,none
4295,0,747,36,331,25.84,37.86,47.8,100.87,320.00,1681.00,none,none,none
4296,0,746,36,331,25.81,37.87,48.12,100.87,320.00,1681.00,none,none,none
4297,0,745,36,331,25.8,37.81,47.9,100.87,320.00,1681.00,none,none,none
4298,0,747,36,331,25.8,37.86,48.67,100.87,320.00,1681.00,none,none,none
4299,0,745,36,331,25.8,37.88,49.25,100.87,320.00,1681.00,none,none,none
4300,0,746,35,333,25.8,37.88,49.25,100.87,320.00,1681.00,none,none,none
4301,0,747,37,331,25.81,37.88,47.71,100.87,320.00,1681.00,none,none,none
4302,0,746,36,331,25.78,37.84,48.93,100.87,320.00,1681.00,none,none,none
4303,0,747,36,331,25.77,37.91,48.28,100.87,320.00,1681.00,none,none,none
4304,0,745,36,331,25.78,37.88,48.21,100.87,320.00,1681.00,none,none,none
4305,0,747,37,331,25.78,37.84,48.39,100.87,320.00,1681.00,none,none,none
4306,0,747,36,331,25.8,37.87,48.5,100.86,320.00,1681.00,none,none,none
4307,0,745,37,331,25.8,37.89,48.76,100.86,320.00,1681.00,none,none,none
4308,0,746,36,331,25.8,37.92,48.54,100.86,320.00,1681.00,none,none,none
4309,0,746,37,331,25.8,37.86,48.54,100.86,320.00,1681.00,none,none,none
4310,0,747,36,331,25.78,37.89,49.37,100.86,320.00,1681.00,none,none,none
4311,0,745,36,331,25.81,37.84,49.41,100.86,320.00,1681.00,5,5,5
4312,0,1349,36,331,25.81,37.89,48.61,100.87,320.00,1681.00,5,5,5
4313,0,746,36,331,25.8,37.82,48.91,100.86,320.00,1681.00,5,5,5
4314,0,745,36,331,25.81,37.88,49.75,100.86,320.00,1681.00,5,5,5
4315,0,747,36,331,25.8,37.86,48.83,100.86,320.00,1681.00,5,5,5
4316,0,745,36,331,25.82,37.86,48.73,100.86,320.00,1681.00,5,5,5
4317,0,747,36,331,25.82,37.86,48.69,100.86,320.00,1681.00,5,5,5
4318,0,746,36,331,25.81,37.87,48.28,100.86,320.00,1681.00,5,5,5
4319,0,745,36,331,25.84,37.87,48.25,100.86,320.00,1681.00,5,5,5
4320,0,746,36,331,25.8,37.82,47.95,100.86,320.00,1681.00,5,5,5
4321,0,745,36,331,25.81,37.9,48.94,100.86,320.00,1681.00,5,5,5
4322,0,746,36,331,25.85,37.83,47.96,100.86,320.00,1681.00,5,5,5
4323,0,746,36,331,25.84,37.81,49.02,100.86,320.00,1681.00,5,5,5
4324,0,747,36,331,25.84,37.84,48.44,100.87,320.00,1681.00,5,5,5
4325,0,746,36,331,25.84,37.83,49.79,100.86,320.00,1681.00,5,5,5
4326,0,746,37,331,25.84,37.83,47.7,100.86,320.00,1681.00,5,5,5
4327,0,746,37,331,25.82,37.82,48.21,100.86,320.00,1681.00,5,5,5
4328,0,746,36,331,25.85,37.79,48.18,100.86,320.00,1681.00,5,5,5
4329,0,744,37,331,25.81,37.84,48.27,100.86,320.00,1681.00,5,5,5
4330,0,743,37,331,25.82,37.84,48.52,100.86,316.00,1677.00,5,5,5
4331,0,774,36,331,25.81,37.82,49.02,100.86,316.00,1677.00,none,none,none
4332,0,3206,36,331,25.84,37.86,48.28,100.87,316.00,1677.00,none,none,none
4333,0,743,36,331,25.84,37.84,48.68,100.87,316.00,1677.00,none,none,none
4334,0,743,37,331,25.82,37.86,48.66,100.87,316.00,1677.00,none,none,none
4335,0,747,36,331,25.84,37.86,47.85,100.87,316.00,1677.00,none,none,none
4336,0,746,37,330,25.82,37.8,47.99,100.86,316.00,1677.00,none,none,none
4337,0,746,36,331,25.84,37.79,47.88,100.86,316.00,1677.00,none,none,none
4338,0,746,36,330,25.8,37.79,49.39,100.86,316.00,1677.00,none,none,none
4339,0,747,36,331,25.82,37.8,48.2,100.86,316.00,1677.00,none,none,none
4340,0,746,36,330,25.81,37.82,49.08,100.86,316.00,1677.00,none,none,none
4341,0,747,37,331,25.82,37.83,49.75,100.86,316.00,1677.00,none,none,none
4342,0,746,36,330,25.81,37.8,49.41,100.86,316.00,1677.00,none,none,none
4343,0,746,36,331,25.85,37.86,49.52,100.86,316.00,1677.00,none,none,none
4344,0,747,36,330,25.8,37.86,49.09,100.86,316.00,1677.00,none,none,none
4345,0,745,36,330,25.82,37.79,48.37,100.86,316.00,1677.00,none,none,none
4346,0,746,37,331,25.82,37.82,48.68,100.86,316.00,1677.00,none,none,none
4347,0,746,37,330,25.84,37.76,49.24,100.86,316.00,1677.00,none,none,none
4348,0,746,36,331,25.84,37.77,48.92,100.86,316.00,1677.00,none,none,none
4349,0,746,36,331,25.81,37.82,48.71,100.86,316.00,1677.00,none,none,none
4350,0,746,36,331,25.84,37.79,47.68,100.86,316.00,1677.00,none,none,none
4351,0,747,36,331,25.81,37.8,49.24,100.86,316.00,1677.00,none,5,5
4352,0,1343,37,331,25.82,37.73,48.62,100.86,316.00,1677.00,5,5,5
4353,0,747,37,331,25.82,37.76,49.12,100.86,316.00,1677.00,5,5,5
4354,0,746,36,331,25.81,37.74,48.32,100.86,316.00,1677.00,5,5,5
4355,0,746,36,330,25.82,37.77,48.51,100.86,316.00,1677.00,5,5,5
4356,0,745,37,331,25.81,37.76,49.21,100.86,316.00,1677.00,5,5,5
4357,0,744,37,330,25.82,37.77,47.86,100.86,316.00,1677.00,5,5,5
4358,0,746,37,330,25.85,37.77,48.95,100.85,316.00,1677.00,5,5,5
4359,0,745,36,331,25.84,37.76,48.16,100.86,316.00,1677.00,5,5,5
4360,0,746,37,330,25.82,37.76,49.23,100.85,316.00,1677.00,5,5,5
4361,0,746,37,330,25.87,37.79,49.2,100.85,316.00,1677.00,5,5,5
4362,0,745,37,330,25.84,37.73,48.88,100.85,316.00,1677.00,5,5,5
4363,0,747,37,330,25.84,37.79,48.84,100.86,316.00,1677.00,5,5,5
4364,0,745,37,330,25.84,37.79,48.38,100.85,316.00,1677.00,5,5,5
4365,0,746,37,333,25.82,37.72,49.25,100.86,316.00,1677.00,5,5,5
4366,0,746,37,330,25.85,37.79,49.56,100.86,316.00,1677.00,5,5,5
4367,0,747,37,333,25.81,37.79,48.38,100.86,316.00,1677.00,5,5,5
4368,0,745,37,330,25.82,37.83,48.44,100.85,316.00,1677.00,5,5,5
4369,0,746,37,330,25.82,37.75,48.26,100.85,316.00,1677.00,5,5,5
4370,0,747,36,331,25.8,37.83,48.33,100.85,316.00,1677.00,5,5,5
4371,0,745,36,331,25.84,37.76,49.07,100.85,316.00,1677.00,none,none,none
4372,0,3207,37,330,25.84,37.83,48.73,100.86,316.00,1677.00,none,none,none
4373,0,747,37,333,25.84,37.79,49.2,100.87,316.00,1677.00,none,none,none
4374,0,745,39,330,25.84,37.83,47.86,100.86,316.00,1677.00,none,none,none
4375,0,747,37,332,25.82,37.84,48.71,100.86,316.00,1677.00,none,none,none
4376,0,746,39,330,25.85,37.83,49.71,100.86,316.00,1677.00,none,none,none
4377,0,747,37,333,25.87,37.86,49.08,100.86,316.00,1677.00,none,none,none
4378,0,747,37,330,25.87,37.82,49.09,100.86,316.00,1677.00,none,none,none
4379,0,746,39,333,25.85,37.84,48.86,100.86,316.00,1677.00,none,none,none
4380,0,746,37,330,25.85,37.84,47.4,100.86,316.00,1677.00,none,none,none
4381,0,747,37,330,25.82,37.77,49.14,100.86,316.00,1677.00,none,none,none
4382,0,746,36,330,25.85,37.78,49.08,100.86,316.00,1677.00,none,none,none
4383,0,746,37,333,25.85,37.79,48.44,100.86,316.00,1677.00,none,none,none
4384,0,747,37,330,25.84,37.77,49.36,100.86,316.00,1677.00,none,none,none
4385,0,746,36,333,25.82,37.77,49.15,100.86,316.00,1677.00,none,none,none
4386,0,746,37,333,25.8,37.77,47.48,100.86,316.00,1677.00,none,none,none
4387,0,745,37,330,25.84,37.82,49.96,100.86,316.00,1677.00,none,none,none
4388,0,747,39,330,25.81,37.86,49.62,100.86,316.00,1677.00,none,none,none
4389,0,746,37,329,25.81,37.87,46.15,100.86,316.00,1677.00,none,none,none
4390,0,746,36,329,25.81,37.9,48.8,100.86,316.00,1677.00,6,6,6
4391,0,1179,36,329,25.82,37.93,48.6,100.86,316.00,1677.00,6,6,6
4392,0,747,36,329,25.82,37.88,50.47,100.86,316.00,1677.00,6,6,6
4393,0,746,37,329,25.85,37.9,49.21,100.86,316.00,1677.00,6,6,6
4394,0,746,37,329,25.84,37.84,48.57,100.86,316.00,1677.00,6,6,6
4395,0,745,37,329,25.88,37.88,48.82,100.86,316.00,1677.00,6,6,6
4396,0,747,37,329,25.87,37.9,47.23,100.86,316.00,1677.00,6,6,6
4397,0,746,37,329,25.84,37.87,49.6,100.86,316.00,1677.00,6,6,6
4398,0,746,37,329,25.82,37.88,48.4,100.86,316.00,1677.00,6,6,6
4399,0,746,37,329,25.85,37.88,48.71,100.86,316.00,1677.00,6,6,6
4400,0,744,37,329,25.82,37.93,49.13,100.86,316.00,1677.00,6,6,6
4401,0,745,39,329,25.84,37.9,51.18,100.86,307.00,1668.00,6,6,6
4402,0,775,37,329,25.85,37.88,49.85,100.86,307.00,1668.00,6,6,6
4403,0,745,37,330,25.85,37.9,48.71,100.86,307.00,1668.00,6,6,6
4404,0,744,39,330,25.85,37.91,49.93,100.86,307.00,1668.00,6,6,6
4405,0,744,37,332,25.82,37.9,48.87,100.86,307.00,1668.00,6,6,6
4406,0,745,37,330,25.84,37.93,47.42,100.86,307.00,1668.00,6,6,6
4407,0,744,37,330,25.85,37.91,49.21,100.86,307.00,1668.00,6,6,6
4408,0,744,37,330,25.85,37.9,48.01,100.86,307.00,1668.00,6,6,6
4409,0,745,37,330,25.82,37.92,48.39,100.86,307.00,1668.00,6,6,6
4410,0,747,39,329,25.85,37.9,49.03,100.86,307.00,1668.00,none,none,none
4411,0,3206,37,330,25.87,37.91,48.86,100.87,307.00,1668.00,none,none,none
4412,0,745,37,330,25.85,37.87,48.19,100.87,307.00,1668.00,none,none,none
4413,0,746,37,330,25.82,37.9,48.67,100.87,307.00,1668.00,none,none,none
4414,0,745,37,330,25.88,37.86,47.95,100.86,307.00,1668.00,none,none,none
4415,0,746,39,330,25.82,37.91,49.81,100.86,307.00,1668.00,none,none,none
4416,0,746,37,330,25.85,37.87,49.8,100.86,307.00,1668.00,none,none,none
4417,0,745,37,330,25.87,37.84,49.28,100.86,307.00,1668.00,none,none,none
4418,0,746,36,330,25.88,37.94,48.28,100.86,307.00,1668.00,none,none,none
4419,0,746,37,330,25.84,37.87,49.07,100.86,307.00,1668.00,none,none,none
4420,0,746,37,330,25.87,37.9,49.24,100.86,307.00,1668.00,none,none,none
4421,0,747,37,330,25.88,37.86,49.23,100.86,307.00,1668.00,none,none,none
4422,0,746,37,330,25.87,37.91,49.44,100.86,307.00,1668.00,none,none,none
4423,0,747,37,330,25.87,37.87,49.03,100.86,307.00,1668.00,none,none,none
4424,0,745,36,329,25.88,37.89,49.08,100.86,307.00,1668.00,none,none,none
4425,0,747,37,329,25.85,37.87,48.95,100.86,307.00,1668.00,none,none,none
4426,0,746,39,329,25.87,37.89,48.66,100.86,307.00,1668.00,none,none,none
4427,0,747,39,330,25.85,37.86,48.04,100.86,307.00,1668.00,none,none,none
4428,0,746,37,332,25.9,37.9,48.02,100.85,307.00,1668.00,none,none,none
4429,0,746,37,330,25.87,37.87,48.85,100.86,307.00,1668.00,4,4,5
4430,0,1182,37,330,25.9,37.86,48.63,100.86,307.00,1668.00,4,4,5
4431,0,747,39,330,25.87,37.86,47.88,100.86,307.00,1668.00,4,4,5
4432,0,746,39,330,25.87,37.88,48.3,100.86,307.00,1668.00,4,4,5
4433,0,746,39,330,25.87,37.85,48.03,100.86,307.00,1668.00,4,4,5
4434,0,746,39,330,25.88,37.83,49.13,100.86,307.00,1668.00,4,4,5
4435,0,747,39,330,25.87,37.85,48.46,100.86,307.00,1668.00,4,4,5
4436,0,746,39,330,25.88,37.87,49.29,100.86,307.00,1668.00,4,4,5
4437,0,747,37,330,25.88,37.83,49.4,100.86,307.00,1668.00,4,4,5
4438,0,746,39,330,25.87,37.9,48.48,100.86,307.00,1668.00,4,4,5
4439,0,745,39,330,25.88,37.91,49.75,100.86,307.00,1668.00,4,4,5
4440,0,746,39,330,25.85,37.9,48.18,100.86,307.00,1668.00,4,4,5
4441,0,746,39,330,25.88,37.86,48.53,100.86,307.00,1668.00,4,4,5
4442,0,746,39,330,25.88,37.87,48.54,100.86,307.00,1668.00,4,4,5
4443,0,746,37,330,25.87,37.86,48.68,100.86,307.00,1668.00,4,4,5
4444,0,746,39,330,25.87,37.86,49.07,100.86,307.00,1668.00,4,4,5
4445,0,747,39,330,25.87,37.89,48.37,100.86,307.00,1668.00,4,4,5
4446,0,745,39,330,25.88,37.9,48.0,100.86,307.00,1668.00,4,4,5
4447,0,744,39,330,25.9,37.86,48.6,100.86,307.00,1668.00,4,4,5
4448,0,747,39,330,25.88,37.83,48.72,100.86,307.00,1668.00,4,4,5
4449,0,745,39,330,25.9,37.83,48.08,100.86,307.00,1668.00,none,none,none
4450,0,3207,39,330,25.85,37.83,48.92,100.87,307.00,1668.00,none,none,none
4451,0,745,39,330,25.88,37.82,49.03,100.86,307.00,1668.00,none,none,none
4452,0,746,39,330,25.9,37.83,48.59,100.87,307.00,1668.00,none,none,none
4453,0,746,39,330,25.87,37.85,48.8,100.87,307.00,1668.00,none,none,none
4454,0,746,39,330,25.87,37.8,48.24,100.86,307.00,1668.00,none,none,none
4455,0,746,39,330,25.9,37.85,47.36,100.86,307.00,1668.00,none,none,none
4456,0,746,37,330,25.87,37.82,49.04,100.86,307.00,1668.00,none,none,none
4457,0,746,39,330,25.88,37.82,48.45,100.86,307.00,1668.00,none,none,none
4458,0,747,37,330,25.88,37.78,49.75,100.86,307.00,1668.00,none,none,none
4459,0,746,37,330,25.87,37.83,49.13,100.86,307.00,1668.00,none,none,none
4460,0,746,39,330,25.87,37.8,48.09,100.86,307.00,1668.00,none,none,none
4461,0,746,39,330,25.81,37.82,48.34,100.86,307.00,1668.00,none,none,none
4462,0,747,37,330,25.81,37.84,48.45,100.86,307.00,1668.00,none,none,none
4463,0,747,40,329,25.81,37.83,49.08,100.86,307.00,1668.00,none,none,none
4464,0,746,40,330,25.82,37.87,50.11,100.86,307.00,1668.00,none,none,none
4465,0,746,39,330,25.84,37.88,48.03,100.85,307.00,1668.00,none,none,none
4466,0,747,37,329,25.87,37.86,47.55,100.86,307.00,1668.00,none,none,none
4467,0,745,39,330,25.81,37.8,48.4,100.86,307.00,1668.00,none,none,none
4468,0,746,39,330,25.82,37.82,49.45,100.85,307.00,1668.00,5,7,7
4469,0,1182,39,330,25.82,37.79,48.17,100.86,307.00,1668.00,5,7,7
4470,0,747,39,330,25.81,37.8,48.57,100.86,307.00,1668.00,5,7,7
4471,0,746,39,330,25.8,37.8,49.36,100.86,307.00,1668.00,5,7,7
4472,0,743,39,330,25.82,37.82,48.84,100.86,307.00,1668.00,5,7,7
4473,0,745,39,330,25.8,37.86,49.13,100.86,303.00,1664.00,5,7,7
4474,0,775,39,330,25.84,37.86,48.64,100.86,303.00,1664.00,5,7,7
4475,0,745,39,330,25.82,37.84,48.17,100.86,303.00,1664.00,5,7,7
4476,0,744,39,330,25.87,37.82,48.93,100.85,303.00,1664.00,5,7,7
4477,0,745,39,330,25.82,37.83,47.84,100.86,303.00,1664.00,5,7,7
4478,0,744,37,330,25.82,37.82,48.61,100.86,303.00,1664.00,5,7,7
4479,0,743,39,330,25.82,37.82,49.27,100.86,303.00,1664.00,5,7,7
4480,0,744,39,330,25.84,37.77,49.27,100.86,303.00,1664.00,5,7,7
4481,0,747,39,330,25.84,37.8,48.96,100.86,303.00,1664.00,5,7,7
4482,0,744,39,330,25.82,37.82,48.09,100.85,303.00,1664.00,5,7,7
4483,0,746,39,330,25.85,37.84,49.4,100.86,303.00,1664.00,5,7,7
4484,0,745,39,330,25.85,37.83,48.75,100.86,303.00,1664.00,5,7,7
4485,0,747,39,330,25.85,37.82,48.75,100.86,303.00,1664.00,5,7,7
4486,0,746,39,330,25.85,37.79,49.31,100.85,303.00,1664.00,5,7,7
4487,0,744,39,330,25.84,37.84,49.41,100.85,303.00,1664.00,5,7,7
4488,0,746,39,330,25.87,37.83,47.68,100.85,303.00,1664.00,none,none,none
4489,0,3206,40,330,25.85,37.82,47.91,100.86,303.00,1664.00,none,none,none
4490,0,747,39,330,25.82,37.78,48.41,100.87,303.00,1664.00,none,none,none
4491,0,745,40,330,25.84,37.83,47.7,100.87,303.00,1664.00,none,none,none
4492,0,746,40,330,25.84,37.8,48.26,100.87,303.00,1664.00,none,none,none
4493,0,746,39,330,25.87,37.83,50.31,100.87,303.00,1664.00,none,none,none
4494,0,745,40,330,25.84,37.84,47.65,100.87,303.00,1664.00,none,none,none
4495,0,747,40,330,25.88,37.83,49.21,100.87,303.00,1664.00,none,none,none
4496,0,746,39,330,25.85,37.86,48.84,100.86,303.00,1664.00,none,none,none
4497,0,747,39,330,25.85,37.83,48.78,100.86,303.00,1664.00,none,none,none
4498,0,747,40,330,25.84,37.78,48.47,100.86,303.00,1664.00,none,none,none
4499,0,746,39,330,25.84,37.8,50.1,100.86,303.00,1664.00,none,none,none
4500,0,747,39,330,25.87,37.78,49.06,100.86,303.00,1664.00,none,none,none
4501,0,745,39,330,25.85,37.82,48.28,100.86,303.00,1664.00,none,none,none
4502,0,746,39,330,25.88,37.8,49.18,100.86,303.00,1664.00,none,none,none
4503,0,747,40,330,25.85,37.78,49.56,100.86,303.00,1664.00,none,none,none
4504,0,746,39,330,25.82,37.77,47.77,100.86,303.00,1664.00,none,none,none
4505,0,746,39,330,25.85,37.77,49.22,100.86,303.00,1664.00,none,none,none
4506,0,746,39,330,25.82,37.77,49.37,100.87,303.00,1664.00,none,none,none
4507,0,746,39,330,25.81,37.79,48.13,100.86,303.00,1664.00,4,6,6
4508,0,1183,39,330,25.84,37.84,47.81,100.86,303.00,1664.00,4,6,6
4509,0,746,40,330,25.87,37.79,48.6,100.86,303.00,1664.00,4,6,6
4510,0,745,39,330,25.85,37.82,48.41,100.86,303.00,1664.00,4,6,6
4511,0,746,39,330,25.87,37.83,48.86,100.86,303.00,1664.00,4,6,6
4512,0,746,39,330,25.85,37.79,49.62,100.86,303.00,1664.00,4,6,6
4513,0,747,40,330,25.85,37.82,49.2,100.87,303.00,1664.00,4,6,6
4514,0,747,39,330,25.87,37.8,46.91,100.86,303.00,1664.00,4,6,6
4515,0,745,39,330,25.85,37.8,48.97,100.86,303.00,1664.00,4,6,6
4516,0,747,39,332,25.9,37.79,48.68,100.87,303.00,1664.00,4,6,6
4517,0,746,40,332,25.88,37.79,48.32,100.86,303.00,1664.00,4,6,6
4518,0,745,39,330,25.85,37.78,49.03,100.86,303.00,1664.00,4,6,6
4519,0,746,39,332,25.85,37.75,48.37,100.86,303.00,1664.00,4,6,6
4520,0,746,39,332,25.85,37.85,49.5,100.86,303.00,1664.00,4,6,6
4521,0,746,39,332,25.85,37.78,48.26,100.86,303.00,1664.00,4,6,6
4522,0,747,39,332,25.85,37.77,48.87,100.86,303.00,1664.00,4,6,6
4523,0,745,39,332,25.87,37.82,48.38,100.86,303.00,1664.00,4,6,6
4524,0,744,39,332,25.85,37.87,46.83,100.86,303.00,1664.00,4,6,6
4525,0,746,39,332,25.85,37.83,48.65,100.86,303.00,1664.00,4,6,6
4526,0,746,39,332,25.85,37.83,48.8,100.86,303.00,1664.00,4,6,6
4527,0,747,39,330,25.84,37.79,48.97,100.86,303.00,1664.00,none,none,none
4528,0,3206,39,332,25.85,37.82,49.31,100.87,303.00,1664.00,none,none,none
4529,0,747,39,332,25.87,37.87,47.71,100.87,303.00,1664.00,none,none,none
4530,0,747,40,332,25.84,37.8,50.63,100.87,303.00,1664.00,none,none,none
4531,0,745,39,332,25.85,37.79,48.04,100.87,303.00,1664.00,none,none,none
4532,0,747,40,330,25.85,37.79,48.61,100.87,303.00,1664.00,none,none,none
4533,0,747,39,332,25.85,37.83,48.08,100.87,303.00,1664.00,none,none,none
4534,0,745,39,330,25.84,37.8,49.39,100.87,303.00,1664.00,none,none,none
4535,0,747,40,332,25.84,37.79,48.74,100.87,303.00,1664.00,none,none,none
4536,0,745,39,332,25.84,37.83,48.29,100.87,303.00,1664.00,none,none,none
4537,0,745,39,332,25.82,37.84,49.1,100.87,303.00,1664.00,none,none,none
4538,0,746,39,332,25.82,37.86,48.63,100.87,303.00,1664.00,none,none,none
4539,0,745,40,330,25.82,37.86,49.42,100.86,303.00,1664.00,none,none,none
4540,0,747,40,330,25.85,37.86,48.84,100.86,303.00,1664.00,none,none,none
4541,0,746,40,330,25.85,37.82,48.81,100.86,303.00,1664.00,none,none,none
4542,0,746,40,330,25.85,37.8,48.08,100.86,303.00,1664.00,none,none,none
4543,0,747,39,330,25.85,37.82,49.35,100.86,303.00,1664.00,none,none,none
4544,0,746,39,330,25.85,37.79,48.49,100.86,303.00,1664.00,none,none,none
4545,0,744,39,330,25.85,37.82,49.72,100.86,303.00,1664.00,none,none,none
4546,0,745,39,330,25.82,37.84,49.4,100.86,301.00,1663.00,5,6,6
4547,0,1186,39,332,25.85,37.82,48.33,100.86,301.00,1663.00,5,6,6
4548,0,745,40,330,25.87,37.78,48.17,100.86,301.00,1663.00,5,6,6
4549,0,743,39,330,25.87,37.79,49.02,100.86,301.00,1663.00,5,6,6
4550,0,742,39,330,25.87,37.79,49.31,100.86,301.00,1663.00,5,6,6
4551,0,745,40,332,25.85,37.78,49.22,100.86,301.00,1663.00,5,6,6
4552,0,744,39,332,25.85,37.8,48.25,100.86,301.00,1663.00,5,6,6
4553,0,744,39,330,25.87,37.79,49.11,100.86,301.00,1663.00,5,6,6
4554,0,746,40,332,25.87,37.8,48.1,100.86,301.00,1663.00,5,6,6
4555,0,745,40,332,25.85,37.76,47.98,100.86,301.00,1663.00,5,6,6
4556,0,746,39,332,25.87,37.8,49.61,100.85,301.00,1663.00,5,6,6
4557,0,746,39,333,25.87,37.78,47.94,100.86,301.00,1663.00,5,6,6
4558,0,746,40,332,25.85,37.75,53.31,100.85,301.00,1663.00,5,6,6
4559,0,747,39,332,25.85,37.78,47.56,100.86,301.00,1663.00,5,6,6
4560,0,745,40,332,25.85,37.77,48.82,100.86,301.00,1663.00,5,6,6
4561,0,744,40,332,25.85,37.72,48.56,100.86,301.00,1663.00,5,6,6
4562,0,746,40,332,25.84,37.76,48.97,100.86,301.00,1663.00,5,6,6
4563,0,745,40,332,25.87,37.75,49.0,100.85,301.00,1663.00,5,6,6
4564,0,744,40,332,25.88,37.77,48.42,100.85,301.00,1663.00,5,6,6
4565,0,746,40,332,25.87,37.75,48.91,100.86,301.00,1663.00,5,6,6
4566,0,746,40,332,25.85,37.76,49.53,100.85,301.00,1663.00,none,none,none
4567,0,3205,39,332,25.85,37.75,48.55,100.86,301.00,1663.00,none,none,none
4568,0,746,40,329,25.85,37.76,48.73,100.86,301.00,1663.00,none,none,none
4569,0,746,40,332,25.85,37.77,49.82,100.86,301.00,1663.00,none,none,none
4570,0,747,40,333,25.84,37.78,48.49,100.86,301.00,1663.00,none,none,none
4571,0,746,40,332,25.84,37.72,48.7,100.86,301.00,1663.00,none,none,none
4572,0,746,40,333,25.84,37.77,47.5,100.86,301.00,1663.00,none,none,none
4573,0,747,40,332,25.84,37.75,48.54,100.86,301.00,1663.00,none,none,none
4574,0,746,40,330,25.81,37.75,47.91,100.86,301.00,1663.00,none,none,none
4575,0,747,40,332,25.84,37.73,49.56,100.86,301.00,1663.00,none,none,none
4576,0,746,41,332,25.82,37.76,49.04,100.86,301.00,1663.00,none,none,none
4577,0,745,40,332,25.82,37.72,48.59,100.86,301.00,1663.00,none,none,none
4578,0,746,40,332,25.84,37.72,48.3,100.86,301.00,1663.00,none,none,none
4579,0,747,42,332,25.82,37.75,48.99,100.86,301.00,1663.00,none,none,none
4580,0,745,40,332,25.84,37.76,49.67,100.86,301.00,1663.00,none,none,none
4581,0,747,41,333,25.85,37.8,47.83,100.86,301.00,1663.00,none,none,none
4582,0,745,40,332,25.84,37.76,48.54,100.86,301.00,1663.00,none,none,none
4583,0,744,40,332,25.84,37.73,49.04,100.86,301.00,1663.00,none,none,none
4584,0,746,40,333,25.82,37.7,47.94,100.86,301.00,1663.00,none,none,none
4585,0,746,41,332,25.84,37.79,48.89,100.86,301.00,1663.00,6,8,8
4586,0,1186,40,330,25.82,37.75,48.59,100.86,301.00,1663.00,6,8,8
4587,0,747,40,332,25.84,37.76,50.0,100.86,301.00,1663.00,6,8,8
4588,0,745,40,330,25.84,37.75,48.21,100.86,301.00,1663.00,6,8,8
4589,0,746,40,333,25.84,37.76,49.2,100.86,301.00,1663.00,6,8,8
4590,0,745,40,333,25.84,37.76,48.08,100.86,301.00,1663.00,6,8,8
4591,0,746,40,333,25.84,37.76,48.7,100.86,301.00,1663.00,6,8,8
4592,0,746,39,330,25.85,37.76,49.23,100.86,301.00,1663.00,6,8,8
4593,0,746,40,333,25.85,37.82,48.92,100.86,301.00,1663.00,6,8,8
4594,0,747,40,332,25.85,37.76,48.69,100.86,301.00,1663.00,6,8,8
4595,0,746,40,333,25.82,37.8,48.3,100.86,301.00,1663.00,6,8,8
4596,0,745,40,329,25.84,37.75,48.95,100.86,301.00,1663.00,6,8,8
4597,0,746,40,329,25.84,37.76,48.26,100.86,301.00,1663.00,6,8,8
4598,0,745,40,332,25.82,37.82,49.57,100.86,301.00,1663.00,6,8,8
4599,0,746,40,329,25.85,37.77,48.67,100.86,301.00,1663.00,6,8,8
4600,0,746,40,330,25.81,37.74,48.0,100.86,301.00,1663.00,6,8,8
4601,0,746,40,332,25.85,37.79,49.76,100.86,301.00,1663.00,6,8,8
4602,0,746,40,330,25.84,37.79,48.52,100.86,301.00,1663.00,6,8,8
4603,0,746,40,329,25.84,37.76,49.81,100.85,301.00,1663.00,6,8,8
4604,0,747,40,330,25.84,37.82,48.36,100.86,301.00,1663.00,6,8,8
4605,0,745,40,329,25.85,37.78,48.17,100.85,301.00,1663.00,none,none,none
4606,0,3208,40,332,25.84,37.77,48.31,100.86,301.00,1663.00,none,none,none
4607,0,747,39,330,25.85,37.72,49.27,100.87,301.00,1663.00,none,none,none
4608,0,746,40,333,25.87,37.72,49.13,100.87,301.00,1663.00,none,none,none
4609,0,747,40,330,25.82,37.75,47.37,100.87,301.00,1663.00,none,none,none
4610,0,747,40,332,25.82,37.76,49.74,100.87,301.00,1663.00,none,none,none
4611,0,745,40,330,25.84,37.76,48.64,100.86,301.00,1663.00,none,none,none
4612,0,747,41,333,25.84,37.73,49.41,100.86,301.00,1663.00,none,none,none
4613,0,745,40,330,25.85,37.76,48.57,100.86,301.00,1663.00,none,none,none
4614,0,746,40,330,25.85,37.79,48.33,100.86,301.00,1663.00,none,none,none
4615,0,746,40,330,25.84,37.73,49.28,100.86,301.00,1663.00,none,none,none
4616,0,743,41,330,25.84,37.79,47.53,100.86,301.00,1663.00,none,none,none
